CellID,Operation Type,OperationID,ProcessID,FailureID,Feature translated,Operator Number,Features,TraceabilityCode,Shift
25,Operation A,260,14776514,173890,,,33,313328,A
25,Operation A,260,14776514,173891,,,33,313328,A
25,Operation A,260,14776514,173892,,,33,313328,A
25,Operation A,260,14776514,173893,,,33,313328,A
25,Operation A,260,14776533,173902,,,33,313330,A
25,Operation A,260,14776533,173903,,,33,313330,A
25,Operation A,260,14776533,173904,,,33,313330,A
25,Operation A,260,14776533,173905,,,33,313330,A
25,Operation A,260,14776533,173906,,,33,313330,A
25,Operation A,260,14776533,173907,,,33,313330,A
25,Operation A,260,14776537,173908,,,33,313331,A
25,Operation A,260,14776537,173909,,,33,313331,A
25,Operation A,260,14776537,173910,,,33,313331,A
25,Operation A,260,14776537,173911,,,33,313331,A
25,Operation A,260,14776537,173912,,,33,313331,A
25,Operation A,260,14776537,173913,,,33,313331,A
25,Operation A,260,14776548,173917,,,33,313332,A
25,Operation A,260,14776548,173918,,,33,313332,A
25,Operation A,260,14776548,173919,,,33,313332,A
25,Operation A,260,14776548,173920,,,33,313332,A
25,Operation A,260,14776548,173921,,,33,313332,A
25,Operation A,260,14776548,173922,,,33,313332,A
25,Operation A,260,14776563,173936,,,33,313333,A
25,Operation A,260,14776563,173937,,,33,313333,A
25,Operation A,260,14776563,173938,,,33,313333,A
25,Operation A,260,14776563,173939,,,33,313333,A
25,Operation A,260,14776563,173940,,,33,313333,A
25,Operation A,260,14776563,173941,,,33,313333,A
25,Operation A,260,14776567,173942,,,33,313334,A
25,Operation A,260,14776567,173943,,,33,313334,A
25,Operation A,260,14776567,173944,,,33,313334,A
25,Operation A,260,14776567,173945,,,33,313334,A
25,Operation A,260,14776567,173946,,,33,313334,A
25,Operation A,260,14776567,173947,,,33,313334,A
25,Operation A,260,14776571,173948,,,33,313335,A
25,Operation A,260,14776571,173949,,,33,313335,A
25,Operation A,260,14776571,173950,,,33,313335,A
25,Operation A,260,14776571,173951,,,33,313335,A
25,Operation A,260,14776571,173952,,,33,313335,A
25,Operation A,260,14776571,173953,,,33,313335,A
25,Operation A,260,14776575,173954,,,33,313336,A
25,Operation A,260,14776575,173955,,,33,313336,A
25,Operation A,260,14776575,173956,,,33,313336,A
25,Operation A,260,14776575,173957,,,33,313336,A
25,Operation A,260,14776575,173958,,,33,313336,A
25,Operation A,260,14776575,173959,,,33,313336,A
25,Operation A,260,14778792,174104,,83553,33,313508,B
25,Operation A,260,14778792,174105,,83553,33,313508,B
25,Operation A,260,14778792,174106,,,33,313508,B
25,Operation A,260,14782197,174196,,83553,33,313740,B
25,Operation A,260,14782197,174197,,83553,33,313740,B
25,Operation A,260,14784167,174223,,,33,313872,B
25,Operation A,260,14784167,174224,,,33,313872,B
25,Operation A,260,14786236,174246,,84460,33,314010,C
25,Operation A,260,14786236,174247,,84460,33,314010,C
25,Operation A,260,14786236,174248,,,33,314010,C
25,Operation A,260,14787785,174271,,84842,33,314116,C
25,Operation A,260,14789980,174304,,84842,33,314264,C
25,Operation A,260,14789980,174305,,84842,33,314264,C
25,Operation A,260,14793149,174342,,84460,33,314478,C
25,Operation A,260,14793149,174343,,84460,33,314478,C
25,Operation A,260,14793149,174344,,,33,314478,C
25,Operation A,260,14797705,174458,,,33,314857,A
25,Operation A,260,14797705,174459,,,33,314857,A
25,Operation A,260,14800840,174491,,,33,315134,A
25,Operation A,260,14802581,174539,,84947,33,315287,A
25,Operation A,260,14802581,174540,,84947,33,315287,A
25,Operation A,260,14803227,174551,,,33,315345,A
25,Operation A,260,14803404,174556,,84562,33,315359,A
25,Operation A,260,14803404,174557,,84562,33,315359,A
25,Operation A,260,14803404,174558,,,33,315359,A
25,Operation A,260,14807053,174748,,,33,315673,B
25,Operation A,260,14807053,174749,,,33,315673,B
25,Operation A,260,14810489,174934,,83634,33,315952,B
25,Operation A,260,14810489,174935,,83634,33,315952,B
25,Operation A,260,14811640,175061,,83634,33,316057,B
25,Operation A,260,14811640,175062,,83634,33,316057,B
25,Operation A,260,14811640,175063,,83634,33,316057,B
25,Operation A,260,14821361,175938,,84460,33,316853,C
25,Operation A,260,14821361,175939,,84460,33,316853,C
25,Operation A,260,14821361,175940,,,33,316853,C
25,Operation A,260,14826508,176497,,,33,317328,A
25,Operation A,260,14826508,176498,,,33,317328,A
25,Operation A,260,14827372,176583,,,33,317415,A
25,Operation A,260,14827372,176584,,,33,317415,A
25,Operation A,260,14827372,176585,,,33,317415,A
25,Operation A,260,14832675,176945,,,33,317889,A
25,Operation A,260,14832675,176946,,,33,317889,A
25,Operation A,260,14843479,177814,,,33,318916,B
25,Operation A,260,14843479,177815,,,33,318916,B
25,Operation A,260,14850795,178465,,,33,319516,C
25,Operation A,260,14850795,178466,,,33,319516,C
25,Operation A,260,14854614,178819,,,33,319817,C
25,Operation A,260,14854614,178820,,,33,319817,C
25,Operation A,260,14856839,179018,,83553,33,320015,A
25,Operation A,260,14856839,179019,,83553,33,320015,A
25,Operation A,260,14856839,179020,,,33,320015,A
25,Operation A,260,14857659,179111,,83553,33,320100,A
25,Operation A,260,14858368,179149,,83634,33,320170,A
25,Operation A,260,14858368,179150,,83634,33,320170,A
25,Operation A,260,14860255,179262,,83553,33,320359,A
25,Operation A,260,14860255,179263,,83553,33,320359,A
25,Operation A,260,14864826,179459,,,33,320793,A
25,Operation A,260,14864826,179460,,,33,320793,A
25,Operation A,260,14878287,180592,,,33,321992,C
25,Operation A,260,14879961,180783,,,33,322147,C
25,Operation A,260,14879961,180784,,,33,322147,C
25,Operation A,260,14881740,180957,,,33,322302,C
25,Operation A,260,14881740,180958,,,33,322302,C
25,Operation A,260,14881740,180959,,,33,322302,C
25,Operation A,260,14890698,183150,,83634,33,324161,A
25,Operation A,260,14890698,183151,,83634,33,324161,A
25,Operation A,260,14890698,183152,,,33,324161,A
25,Operation A,260,14893885,183214,,83634,33,324494,A
25,Operation A,260,14893885,183215,,83634,33,324494,A
25,Operation A,260,14902390,183269,,,33,325217,B
25,Operation A,260,14917402,183516,,83553,33,326542,A
25,Operation A,260,14917402,183517,,83553,33,326542,A
25,Operation A,260,14917402,183518,,,33,326542,A
25,Operation A,260,14919456,183559,,,33,326679,A
25,Operation A,260,14919456,183560,,,33,326679,A
25,Operation A,260,14920401,183587,,,33,326742,A
25,Operation A,260,14920401,183588,,,33,326742,A
25,Operation A,260,14920401,183589,,,33,326742,A
25,Operation A,260,14923359,183696,,,33,326940,A
25,Operation A,260,14923359,183697,,,33,326940,B
25,Operation A,260,14926171,183776,,,33,327128,B
25,Operation A,260,14926171,183777,,,33,327128,B
25,Operation A,260,14926726,183828,,,33,327165,B
25,Operation A,260,14933569,183892,,,33,327792,B
25,Operation A,260,14935105,183903,,83757,33,327931,B
25,Operation A,260,14935105,183904,,83757,33,327931,B
25,Operation A,260,14951497,184081,,,33,329361,A
25,Operation A,260,14951497,184082,,,33,329361,A
25,Operation A,260,14964146,184239,,,33,330552,B
25,Operation A,260,14974025,184387,,,33,331414,C
25,Operation A,260,14974025,184388,,,33,331414,C
25,Operation A,260,14977921,184423,,,33,331782,A
25,Operation A,260,14977921,184424,,,33,331782,A
25,Operation A,260,14996512,184760,,,33,333385,B
25,Operation A,260,14996512,184761,,,33,333385,B
25,Operation A,260,15003602,184901,,,33,333935,C
25,Operation A,260,15003602,184902,,,33,333935,C
25,Operation A,260,15003602,184903,,,33,333935,C
25,Operation A,260,15007277,184977,,,33,334221,C
25,Operation A,260,15007277,184978,,,33,334221,C
25,Operation A,260,15016175,185092,,,33,334995,A
25,Operation A,260,15032893,185776,,,33,336292,C
25,Operation A,260,15032893,185777,,,33,336292,C
25,Operation A,260,15034336,185906,,,33,336407,C
25,Operation A,260,15034336,185907,,,33,336407,C
25,Operation A,260,15042106,186500,,,33,337069,A
25,Operation A,260,15042106,186501,,,33,337069,A
25,Operation A,260,15045831,186632,,,33,337410,A
25,Operation A,260,15045831,186633,,,33,337410,A
25,Operation A,260,15047432,186667,,,33,337557,A
25,Operation A,260,15047432,186668,,,33,337557,A
25,Operation A,260,15047432,186669,,,33,337557,A
25,Operation A,260,15047432,186670,,,33,337557,A
25,Operation A,260,15047432,186671,,,33,337557,A
25,Operation A,260,15056835,186869,,,33,338324,B
25,Operation A,260,15056835,186870,,,33,338324,B
25,Operation A,260,15064424,186954,,84562,33,338905,C
25,Operation A,260,15064424,186955,,84562,33,338905,C
25,Operation A,260,15066181,186981,,,33,339040,C
25,Operation A,260,15066181,186982,,,33,339040,C
25,Operation A,260,15075567,187089,,,33,339749,A
25,Operation A,260,15075567,187090,,,33,339749,A
25,Operation A,260,15079962,187186,,,33,340044,A
25,Operation A,260,15079962,187187,,,33,340044,A
25,Operation A,260,15082096,187230,,,33,340197,A
25,Operation A,260,15082096,187231,,,33,340197,A
25,Operation A,260,15082096,187232,,,33,340197,A
25,Operation A,260,15082340,187234,,,33,340214,A
25,Operation A,260,15094920,187432,,,33,341120,A
25,Operation A,260,15094920,187433,,,33,341120,A
25,Operation A,260,15105077,187536,,,33,342249,B
25,Operation A,260,15105077,187537,,,33,342249,B
25,Operation A,260,15105896,187546,,,33,342355,B
25,Operation A,260,15105896,187547,,,33,342355,B
25,Operation A,260,15105896,187548,,,33,342355,B
25,Operation A,260,15105896,187549,,,33,342355,B
25,Operation A,260,15109580,187791,,,33,342655,C
25,Operation A,260,15109580,187792,,,33,342655,C
25,Operation A,260,15116729,187925,,83634,33,343188,C
25,Operation A,260,15116729,187926,,83634,33,343188,C
25,Operation A,260,15120399,187993,,,33,343530,A
25,Operation A,260,15136716,188192,,,33,345117,B
25,Operation A,260,15136716,188193,,,33,345117,B
25,Operation A,260,15136716,188194,,,33,345117,B
25,Operation A,260,15136716,188195,,,33,345117,B
25,Operation A,260,15136716,188196,,,33,345117,B
25,Operation A,260,15136716,188197,,,33,345117,B
25,Operation A,260,15136876,188249,,,33,345158,B
25,Operation A,260,15136876,188250,,,33,345158,B
25,Operation A,260,15136919,188304,,,33,345168,B
25,Operation A,260,15136919,188305,,,33,345168,B
25,Operation A,260,15136919,188306,,,33,345168,B
25,Operation A,260,15136919,188307,,,33,345168,B
25,Operation A,260,15136919,188308,,,33,345168,B
25,Operation A,260,15136919,188309,,,33,345168,B
25,Operation A,260,15138348,188555,,83634,33,345335,C
25,Operation A,260,15138348,188556,,83634,33,345335,C
25,Operation A,260,15138348,188557,,83634,33,345335,C
25,Operation A,260,15140576,188588,,83553,33,345532,C
25,Operation A,260,15145654,188635,,83553,33,346042,C
25,Operation A,260,15145654,188636,,83553,33,346042,C
25,Operation A,260,15154958,188734,,,33,347150,A
25,Operation A,260,15162338,188922,,,33,347981,B
25,Operation A,260,15162338,188923,,,33,347981,B
25,Operation A,260,15165526,189030,,,33,348327,B
25,Operation A,260,15165526,189031,,,33,348327,B
25,Operation A,260,15165526,189032,,,33,348327,B
25,Operation A,260,15165526,189033,,,33,348327,B
25,Operation A,260,15166376,189505,,,33,348427,B
25,Operation A,260,15166376,189506,,,33,348427,B
25,Operation A,260,15166376,189507,,,33,348427,B
25,Operation A,260,15166376,189508,,,33,348427,B
25,Operation A,260,15166376,189509,,,33,348427,B
25,Operation A,260,15166376,189510,,,33,348427,B
25,Operation A,260,15166376,189511,,,33,348427,B
25,Operation A,260,15166376,189512,,,33,348427,B
25,Operation A,260,15166376,189513,,,33,348427,B
25,Operation A,260,15166376,189514,,,33,348427,B
25,Operation A,260,15166376,189515,,,33,348427,B
25,Operation A,260,15166376,189516,,,33,348427,B
25,Operation A,260,15166376,189517,,,33,348427,B
25,Operation A,260,15166376,189518,,,33,348427,B
25,Operation A,260,15166602,189529,,,33,348470,B
25,Operation A,260,15166602,189530,,,33,348470,B
25,Operation A,260,15166602,189531,,,33,348470,B
25,Operation A,260,15166602,189532,,,33,348470,B
25,Operation A,260,15166602,189533,,,33,348470,B
25,Operation A,260,15166602,189534,,,33,348470,B
25,Operation A,260,15168813,189801,,,33,348716,B
25,Operation A,260,15169454,189818,,,33,348776,B
25,Operation A,260,15208269,190747,,,33,352197,C
25,Operation A,260,15208269,190748,,,33,352197,C
25,Operation A,260,15229322,191525,,,33,354254,B
25,Operation A,260,15229581,191536,,83481,33,354272,B
25,Operation A,260,15229581,191537,,83481,33,354272,B
25,Operation A,260,15241209,191701,,83634,33,355168,C
25,Operation A,260,15241209,191702,,83634,33,355168,C
25,Operation A,260,15244412,191745,,,33,355410,C
25,Operation A,260,15249223,191820,,,33,355769,A
25,Operation A,260,15249223,191821,,,33,355769,A
25,Operation A,260,15252389,191893,,,33,356005,A
25,Operation A,260,15252389,191894,,,33,356005,A
25,Operation A,260,15259327,192013,,,33,356470,B
25,Operation A,260,15259327,192014,,,33,356470,B
25,Operation A,260,15259327,192015,,,33,356470,B
25,Operation A,260,15259327,192016,,,33,356470,B
25,Operation A,260,15259327,192017,,,33,356470,C
25,Operation A,260,15259327,192018,,,33,356470,C
25,Operation A,260,15373632,196572,,,33,375678,A
25,Operation A,260,15481960,198829,,83553,33,387014,A
25,Operation A,260,15482969,198834,,83651,33,387120,A
25,Operation A,260,15482969,198835,,83651,33,387120,A
25,Operation A,260,15482969,198836,,83651,33,387120,A
25,Operation A,260,15495939,198890,,,33,388580,A
25,Operation A,260,15498445,198909,,,33,388815,A
25,Operation A,260,15524399,199110,,,33,391778,B
25,Operation A,260,15534817,199179,,,33,392985,C
25,Operation A,260,15543819,199250,,,33,394074,A
25,Operation A,260,15549262,199285,,,33,394733,A
25,Operation A,260,15576204,199569,,,33,397649,A
25,Operation A,260,15592634,199703,,83757,33,399706,B
25,Operation A,260,15593737,199709,,83757,33,399828,B
25,Operation A,260,15596512,199727,,,33,400138,B
25,Operation A,260,15616034,199909,,,33,402337,A
25,Operation A,260,15623405,199982,,,33,403181,B
25,Operation A,260,15626629,200009,,,33,403529,B
25,Operation A,260,15632448,200073,,,33,404229,B
25,Operation A,260,15637755,200121,,84947,33,404824,C
25,Operation A,260,15642987,200142,,84460,33,405433,A
25,Operation A,260,15643279,200144,,,33,405477,A
25,Operation A,260,15644864,200152,,,33,405669,A
25,Operation A,260,15650593,200180,,,33,406381,A
25,Operation A,260,15650593,200181,,,33,406381,A
25,Operation A,260,15668515,200366,,83757,33,409368,A
25,Operation A,260,15678937,200455,,84562,33,410638,A
25,Operation A,260,15690539,200547,,83634,33,412118,B
25,Operation A,260,15713741,200722,,84947,33,414861,B
25,Operation A,260,15716138,200749,,84562,33,415120,B
25,Operation A,260,15747567,200952,,84947,33,418510,B
25,Operation A,260,15764924,201065,,83339,33,420527,A
25,Operation A,260,15783110,201141,,83481,33,422390,C
25,Operation A,260,15783627,201151,,83481,33,422458,A
25,Operation A,262,14299042,146751,,,33,278753,C
25,Operation A,262,14299177,146753,,,33,278762,C
25,Operation A,262,14299207,146754,,,33,278764,C
25,Operation A,262,14299237,146756,,,33,278766,C
25,Operation A,262,14299357,146757,,,33,278774,C
25,Operation A,262,14311756,146845,,,33,279628,A
25,Operation A,262,14324875,147093,,,33,280515,C
25,Operation A,262,14352719,147801,,,33,282454,B
25,Operation A,262,14352719,147802,,,33,282454,B
25,Operation A,262,14352719,147803,,,33,282454,B
25,Operation A,262,14352719,147804,,,33,282454,B
25,Operation A,262,14353124,147889,,,33,282481,B
25,Operation A,262,14353214,147921,,,33,282487,B
25,Operation A,262,14353214,147922,,,33,282487,B
25,Operation A,262,14353214,147923,,,33,282487,B
25,Operation A,262,14353214,147924,,,33,282487,B
25,Operation A,262,14353214,147925,,,33,282487,B
25,Operation A,262,14353214,147926,,,33,282487,B
25,Operation A,262,14368329,148561,,83757,33,283505,C
25,Operation A,262,14371123,148592,,,33,283692,A
25,Operation A,262,14397657,149243,,,33,285473,A
25,Operation A,262,14403061,149387,,,33,285834,A
25,Operation A,262,14404156,149400,,,33,285907,A
25,Operation A,262,14404531,149516,,,33,285932,A
25,Operation A,262,14404531,149517,,,33,285932,A
25,Operation A,262,14406375,149964,,,33,286055,B
25,Operation A,262,14406675,150010,,,33,286075,B
25,Operation A,262,14423021,151228,,,33,287188,B
25,Operation A,262,14423021,151229,,,33,287188,B
25,Operation A,262,14423081,151231,,,33,287192,B
25,Operation A,262,14424019,151245,,,33,287256,B
25,Operation A,262,14432738,151386,,,33,287839,C
25,Operation A,262,14437129,151444,,,33,288132,C
25,Operation A,262,14440935,151479,,,33,288393,A
25,Operation A,262,14440935,151480,,,33,288393,A
25,Operation A,262,14441242,151484,,,33,288414,A
25,Operation A,262,14446390,151595,,,33,288768,B
25,Operation A,262,14446540,151608,,,33,288778,B
25,Operation A,262,14450833,151855,,83757,33,289066,B
25,Operation A,262,14454713,151939,,,33,289329,B
25,Operation A,262,14454713,151940,,,33,289329,B
25,Operation A,262,14467649,153252,,,33,291127,C
25,Operation A,262,14467859,153253,,,33,291141,C
25,Operation A,262,14467859,153254,,,33,291141,C
25,Operation A,262,14469688,153279,,,33,291264,C
25,Operation A,262,14470993,153283,,,33,291351,C
25,Operation A,262,14471503,153295,,,33,291385,C
25,Operation A,262,14474974,153345,,,33,291618,C
25,Operation A,262,14474974,153346,,,33,291618,C
25,Operation A,262,14475139,153347,,,33,291629,C
25,Operation A,262,14475949,153349,,,33,291683,C
25,Operation A,262,14476443,153357,,,33,291717,C
25,Operation A,262,14476668,153358,,,33,291732,C
25,Operation A,262,14480134,153426,,,33,291965,A
25,Operation A,262,14480134,153427,,,33,291965,A
25,Operation A,262,14481153,153437,,,33,292034,A
25,Operation A,262,14482548,153463,,,33,292135,A
25,Operation A,262,14483133,153468,,,33,292174,A
25,Operation A,262,14485134,153477,,,33,292309,A
25,Operation A,262,14489017,153532,,,33,292572,B
25,Operation A,262,14502065,153903,,,33,293463,B
25,Operation A,262,14506196,153965,,84947,33,293739,B
25,Operation A,262,14507384,153987,,,33,293821,C
25,Operation A,262,14507384,153988,,,33,293821,C
25,Operation A,262,14511862,154060,,83553,33,294120,C
25,Operation A,262,14512147,154063,,83553,33,294139,C
25,Operation A,262,14512312,154064,,,33,294150,C
25,Operation A,262,14514081,154086,,,33,294268,C
25,Operation A,262,14517663,154139,,,33,294507,A
25,Operation A,262,14517828,154140,,,33,294518,A
25,Operation A,262,14520209,154160,,,33,294677,A
25,Operation A,262,14521585,154175,,84460,33,294769,A
25,Operation A,262,14522740,154185,,84960,33,294846,A
25,Operation A,262,14526927,154234,,,33,295127,B
25,Operation A,262,14530980,154297,,84960,33,295398,A
25,Operation A,262,14539967,154575,,83634,33,296003,C
25,Operation A,262,14543015,154608,,,33,296215,A
25,Operation A,262,14545019,154660,,83758,33,296358,A
25,Operation A,262,14550321,154788,,,33,296721,A
25,Operation A,262,14550321,154789,,,33,296721,A
25,Operation A,262,14550321,154790,,,33,296721,A
25,Operation A,262,14553380,154852,,,33,296926,B
25,Operation A,262,14558557,155012,,84562,33,297282,B
25,Operation A,262,14558617,155015,,84562,33,297286,B
25,Operation A,262,14558752,155018,,84947,33,297295,B
25,Operation A,262,14563028,155074,,83553,33,297585,C
25,Operation A,262,14564647,155092,,83634,33,297693,C
25,Operation A,262,14564647,155093,,83634,33,297693,C
25,Operation A,262,14579377,155369,,,33,298776,A
25,Operation A,262,14579452,155373,,,33,298781,A
25,Operation A,262,14579556,155374,,,33,298788,A
25,Operation A,262,14579556,155375,,,33,298788,A
25,Operation A,262,14579946,155381,,,33,298814,B
25,Operation A,262,14581884,155399,,84947,33,298982,B
25,Operation A,262,14592611,155532,,83553,33,299698,C
25,Operation A,262,14598816,155603,,83553,33,300113,C
25,Operation A,262,14608860,155727,,84947,33,301274,A
25,Operation A,262,14620400,155858,,83634,33,302051,C
25,Operation A,262,14620400,155859,,,33,302051,C
25,Operation A,262,14620400,155860,,,33,302051,C
25,Operation A,262,14620400,155861,,,33,302051,C
25,Operation A,262,14631619,156056,,,33,302805,A
25,Operation A,262,14634189,156092,,,33,302980,A
25,Operation A,262,14638814,156161,,,33,303291,A
25,Operation A,262,14645981,156386,,,33,303771,B
25,Operation A,262,14645981,156387,,,33,303771,B
25,Operation A,262,14645981,156388,,,33,303771,B
25,Operation A,262,14645981,156389,,,33,303771,B
25,Operation A,262,14645981,156390,,,33,303771,B
25,Operation A,262,14645981,156391,,,33,303771,B
25,Operation A,262,14645996,156392,,,33,303772,B
25,Operation A,262,14645996,156393,,,33,303772,B
25,Operation A,262,14645996,156394,,,33,303772,B
25,Operation A,262,14645996,156395,,,33,303772,B
25,Operation A,262,14645996,156396,,,33,303772,B
25,Operation A,262,14645996,156397,,,33,303772,B
25,Operation A,262,14646011,156398,,,33,303773,B
25,Operation A,262,14646011,156399,,,33,303773,B
25,Operation A,262,14646011,156400,,,33,303773,B
25,Operation A,262,14646011,156401,,,33,303773,B
25,Operation A,262,14646011,156402,,,33,303773,B
25,Operation A,262,14646011,156403,,,33,303773,B
25,Operation A,262,14646026,156404,,,33,303774,B
25,Operation A,262,14646026,156405,,,33,303774,B
25,Operation A,262,14646026,156406,,,33,303774,B
25,Operation A,262,14646026,156407,,,33,303774,B
25,Operation A,262,14646026,156408,,,33,303774,B
25,Operation A,262,14646026,156409,,,33,303774,B
25,Operation A,262,14646041,156410,,,33,303775,B
25,Operation A,262,14646041,156411,,,33,303775,B
25,Operation A,262,14646041,156412,,,33,303775,B
25,Operation A,262,14646041,156413,,,33,303775,B
25,Operation A,262,14646041,156414,,,33,303775,B
25,Operation A,262,14646041,156415,,,33,303775,B
25,Operation A,262,14646056,156424,,,33,303776,B
25,Operation A,262,14646056,156425,,,33,303776,B
25,Operation A,262,14646056,156426,,,33,303776,B
25,Operation A,262,14646056,156427,,,33,303776,B
25,Operation A,262,14646056,156428,,,33,303776,B
25,Operation A,262,14646056,156429,,,33,303776,B
25,Operation A,262,14646071,156444,,,33,303777,B
25,Operation A,262,14646071,156445,,,33,303777,B
25,Operation A,262,14646071,156446,,,33,303777,B
25,Operation A,262,14646071,156447,,,33,303777,B
25,Operation A,262,14646071,156448,,,33,303777,B
25,Operation A,262,14646071,156449,,,33,303777,B
25,Operation A,262,14646086,156464,,,33,303778,B
25,Operation A,262,14646086,156465,,,33,303778,B
25,Operation A,262,14646086,156466,,,33,303778,B
25,Operation A,262,14646086,156467,,,33,303778,B
25,Operation A,262,14646086,156468,,,33,303778,B
25,Operation A,262,14646086,156469,,,33,303778,B
25,Operation A,262,14646101,156484,,,33,303779,B
25,Operation A,262,14646101,156485,,,33,303779,B
25,Operation A,262,14646101,156486,,,33,303779,B
25,Operation A,262,14646101,156487,,,33,303779,B
25,Operation A,262,14646101,156488,,,33,303779,B
25,Operation A,262,14646101,156489,,,33,303779,B
25,Operation A,262,14646191,156719,,,33,303785,B
25,Operation A,262,14646191,156720,,,33,303785,B
25,Operation A,262,14646191,156721,,,33,303785,B
25,Operation A,262,14646191,156722,,,33,303785,B
25,Operation A,262,14646191,156723,,,33,303785,B
25,Operation A,262,14646191,156724,,,33,303785,B
25,Operation A,262,14646206,156782,,,33,303786,B
25,Operation A,262,14646206,156783,,,33,303786,B
25,Operation A,262,14646206,156784,,,33,303786,B
25,Operation A,262,14646206,156785,,,33,303786,B
25,Operation A,262,14646206,156786,,,33,303786,B
25,Operation A,262,14646206,156787,,,33,303786,B
25,Operation A,262,14646221,156846,,,33,303787,B
25,Operation A,262,14646221,156847,,,33,303787,B
25,Operation A,262,14646221,156848,,,33,303787,B
25,Operation A,262,14646221,156849,,,33,303787,B
25,Operation A,262,14646221,156850,,,33,303787,B
25,Operation A,262,14646221,156851,,,33,303787,B
25,Operation A,262,14646236,156913,,,33,303788,B
25,Operation A,262,14646236,156914,,,33,303788,B
25,Operation A,262,14646236,156915,,,33,303788,B
25,Operation A,262,14646236,156916,,,33,303788,B
25,Operation A,262,14646236,156917,,,33,303788,B
25,Operation A,262,14646236,156918,,,33,303788,B
25,Operation A,262,14646251,156994,,,33,303789,B
25,Operation A,262,14646251,156995,,,33,303789,B
25,Operation A,262,14646251,156996,,,33,303789,B
25,Operation A,262,14646251,156997,,,33,303789,B
25,Operation A,262,14646251,156998,,,33,303789,B
25,Operation A,262,14646251,156999,,,33,303789,B
25,Operation A,262,14646266,157089,,,33,303790,B
25,Operation A,262,14646266,157090,,,33,303790,B
25,Operation A,262,14646266,157091,,,33,303790,B
25,Operation A,262,14646266,157092,,,33,303790,B
25,Operation A,262,14646266,157093,,,33,303790,B
25,Operation A,262,14646266,157094,,,33,303790,B
25,Operation A,262,14646281,157193,,,33,303791,B
25,Operation A,262,14646281,157194,,,33,303791,B
25,Operation A,262,14646281,157195,,,33,303791,B
25,Operation A,262,14646281,157196,,,33,303791,B
25,Operation A,262,14646281,157197,,,33,303791,B
25,Operation A,262,14646281,157198,,,33,303791,B
25,Operation A,262,14646296,157213,,,33,303792,B
25,Operation A,262,14646296,157214,,,33,303792,B
25,Operation A,262,14646296,157215,,,33,303792,B
25,Operation A,262,14646296,157216,,,33,303792,B
25,Operation A,262,14646296,157217,,,33,303792,B
25,Operation A,262,14646296,157218,,,33,303792,B
25,Operation A,262,14646311,157233,,,33,303793,B
25,Operation A,262,14646311,157234,,,33,303793,B
25,Operation A,262,14646311,157235,,,33,303793,B
25,Operation A,262,14646311,157236,,,33,303793,B
25,Operation A,262,14646311,157237,,,33,303793,B
25,Operation A,262,14646311,157238,,,33,303793,B
25,Operation A,262,14646326,157270,,,33,303794,B
25,Operation A,262,14646326,157271,,,33,303794,B
25,Operation A,262,14646326,157272,,,33,303794,B
25,Operation A,262,14646326,157273,,,33,303794,B
25,Operation A,262,14646326,157274,,,33,303794,B
25,Operation A,262,14646326,157275,,,33,303794,B
25,Operation A,262,14646341,157307,,,33,303795,B
25,Operation A,262,14646341,157308,,,33,303795,B
25,Operation A,262,14646341,157309,,,33,303795,B
25,Operation A,262,14646341,157310,,,33,303795,B
25,Operation A,262,14646341,157311,,,33,303795,B
25,Operation A,262,14646341,157312,,,33,303795,B
25,Operation A,262,14646356,157356,,,33,303796,B
25,Operation A,262,14646356,157357,,,33,303796,B
25,Operation A,262,14646356,157358,,,33,303796,B
25,Operation A,262,14646356,157359,,,33,303796,B
25,Operation A,262,14646356,157360,,,33,303796,B
25,Operation A,262,14646356,157361,,,33,303796,B
25,Operation A,262,14646513,158321,,,33,303807,B
25,Operation A,262,14646513,158322,,,33,303807,B
25,Operation A,262,14646513,158323,,,33,303807,B
25,Operation A,262,14646513,158324,,,33,303807,B
25,Operation A,262,14646513,158325,,,33,303807,B
25,Operation A,262,14646513,158326,,,33,303807,B
25,Operation A,262,14646543,158608,,,33,303809,B
25,Operation A,262,14646543,158609,,,33,303809,B
25,Operation A,262,14646543,158610,,,33,303809,B
25,Operation A,262,14646543,158611,,,33,303809,B
25,Operation A,262,14646543,158612,,,33,303809,B
25,Operation A,262,14646543,158613,,,33,303809,B
25,Operation A,262,14646603,159183,,,33,303813,B
25,Operation A,262,14646603,159184,,,33,303813,B
25,Operation A,262,14646603,159185,,,33,303813,B
25,Operation A,262,14646603,159186,,,33,303813,B
25,Operation A,262,14646603,159187,,,33,303813,B
25,Operation A,262,14646603,159188,,,33,303813,B
25,Operation A,262,14646633,159469,,,33,303815,B
25,Operation A,262,14646633,159470,,,33,303815,B
25,Operation A,262,14646633,159471,,,33,303815,B
25,Operation A,262,14646633,159472,,,33,303815,B
25,Operation A,262,14646633,159473,,,33,303815,B
25,Operation A,262,14646633,159474,,,33,303815,B
25,Operation A,262,14646663,159761,,,33,303817,B
25,Operation A,262,14646663,159762,,,33,303817,B
25,Operation A,262,14646663,159763,,,33,303817,B
25,Operation A,262,14646663,159764,,,33,303817,B
25,Operation A,262,14646663,159765,,,33,303817,B
25,Operation A,262,14646663,159766,,,33,303817,B
25,Operation A,262,14646674,159843,,,33,303818,B
25,Operation A,262,14646674,159844,,,33,303818,B
